EmployeeID,Department,Formation,Duree_jours,Date,Cout_USD
EMP-1762,RandD,Communication,5,18/09/2023,350.00
EMP-1762,RandD,Excel & Reporting,5,08-19-2020,1000
EMP-1762,r&d,Onboarding,3,01-17-2020,750.00
EMP-1763,RandD,Customer Relations,1,09-19-2020,$750
EMP-1763,R&D,Customer Relations,5,07-21-2022,200.00
EMP-1763,r&d,Leadership & Management,1,27/04/2022,200
EMP-1764,R&D,Excel & Reporting,2,2021/09/12,$1500
EMP-1767,R&D,HR Policies,5,21/06/2022,$350
EMP-1767,R&D,Customer Relations,5,05-22-2021,1500
EMP-1767,RandD,Security & Compliance,2,17/05/2020,1000
EMP-1768,r&d,Communication,3,10-25-2022,1500
EMP-1771,R&D,Customer Relations,1,02/10/2020,$200
EMP-1772,R&D,Security & Compliance,3,06/08/2022,1500.00
EMP-1774,Sales,Customer Relations,1,04/09/2023,200
EMP-1775,R&D,Technical Skills,1,16/02/2021,1500.00
EMP-1775,RandD,HR Policies,2,16/02/2023,$500
EMP-1778,HR,HR Policies,1,07-28-2022,350.00
EMP-1780,SALES,Communication,1,2021/02/13,1500
EMP-1780,Sales,Data Analysis,5,11-10-2020,1000.00
EMP-1780,Sales,Security & Compliance,1,12-18-2023,1000.00
EMP-1782,RandD,Technical Skills,5,09-27-2020,$500
EMP-1782,r&d,Security & Compliance,1,2023/09/06,$500
EMP-1783,R&D,Security & Compliance,3,12-08-2022,1500.00
EMP-1783,R&D,Excel & Reporting,1,2023/11/27,1 000
EMP-1784,Sales,HR Policies,1,05/08/2021,1000
EMP-1786,R&D,Excel & Reporting,2,25/10/2021,750.00
EMP-1786,RandD,Excel & Reporting,1,2021/03/25,1000
EMP-1786,R&D,Communication,1,09-27-2023,$500
EMP-1790,R&D,Data Analysis,3,08-25-2023,$200
EMP-1790,R&D,Security & Compliance,1,07-03-2022,350.00
EMP-1792,R&D,Onboarding,5,08/12/2021,$350
EMP-1794,HR,Security & Compliance,1,07-09-2021,200
EMP-1794,HR,Excel & Reporting,3,08-03-2023,1000.00
EMP-1798,R&D,Project Management,1,09-20-2021,500
EMP-1798,R&D,HR Policies,2,04-18-2023,1 000
EMP-1798,R&D,Customer Relations,2,07-18-2023,200
EMP-1799,,Data Analysis,1,11/10/2022,$350
EMP-1800,,Project Management,2,2020/08/02,1500.00
EMP-1800,R&D,Leadership & Management,5,12/05/2021,350
EMP-1800,R&D,Data Analysis,5,2022/01/08,750
EMP-1801,Sales,Excel & Reporting,2,2020/07/10,$350
EMP-1802,R&D,Leadership & Management,2,2021/09/13,750.00
EMP-1802,RandD,Project Management,2,2021/09/03,350.00
EMP-1802,r&d,Technical Skills,1,2022/08/15,1 000
EMP-1805,hr,Customer Relations,3,2022/12/17,$350
EMP-1805,HR,Data Analysis,5,10-25-2022,750
EMP-1805,hr,Technical Skills,5,2021/12/24,500
EMP-1807,r&d,Customer Relations,3,2022/02/27,$200
EMP-1809,r&d,Customer Relations,1,2020/11/12,200
EMP-1809,RandD,Communication,2,06-28-2021,500
EMP-1812,sales,Project Management,3,2022/09/09,350.00
EMP-1813,R&D,Security & Compliance,3,31/12/2020,750
EMP-1813,R&D,Data Analysis,1,05-30-2022,500.00
EMP-1815,SALES,HR Policies,1,25/08/2020,500
EMP-1822,R&D,Communication,1,11-16-2023,750.00
EMP-1822,RandD,Project Management,3,09/09/2021,500
EMP-1823,SALES,Communication,3,11-20-2021,$500
EMP-1824,Sales,Data Analysis,3,2023/07/20,1500
EMP-1824,SALES,Project Management,2,06-11-2021,500
EMP-1824,sales,Leadership & Management,1,12-20-2022,$350
EMP-1826,r&d,Customer Relations,1,11/04/2021,1500
EMP-1827,R&D,Security & Compliance,3,2021/06/30,$750
EMP-1829,R&D,Security & Compliance,5,2021/11/06,200
EMP-1830,R&D,Technical Skills,1,2020/08/18,750.00
EMP-1830,R&D,Security & Compliance,5,07-22-2022,$350
EMP-1835,sales,HR Policies,5,2023/10/23,350.00
EMP-1835,SALES,Technical Skills,2,06/08/2020,$1000
EMP-1835,Sales,Technical Skills,1,24/10/2021,750
EMP-1836,SALES,Technical Skills,2,18/04/2021,1500.00
EMP-1836,Sales,Technical Skills,1,10-17-2021,$1500
EMP-1839,R&D,Data Analysis,5,2022/11/10,750
EMP-1839,RandD,Customer Relations,5,04-16-2020,$200
EMP-1839,r&d,Leadership & Management,3,15/06/2021,$200
EMP-1847,R&D,HR Policies,2,22/09/2021,1500.00
EMP-1847,r&d,Leadership & Management,1,11-28-2020,500.00
EMP-1847,RandD,Communication,1,11-10-2023,$1500
EMP-1849,Sales,HR Policies,1,2020/05/16,350
EMP-1849,SALES,Customer Relations,2,30/04/2020,750
EMP-1849,Sales,Security & Compliance,3,09/09/2022,1000
EMP-1852,RandD,Technical Skills,3,04/01/2021,500
EMP-1854,R&D,Excel & Reporting,5,04-30-2022,1000
EMP-1859,R&D,HR Policies,5,07/07/2020,1500.00
EMP-1859,r&d,Technical Skills,2,2021/04/25,350
EMP-1860,R&D,Customer Relations,3,2021/10/24,1000.00
EMP-1860,r&d,HR Policies,5,2020/04/15,500
EMP-1862,sales,Technical Skills,5,06-20-2020,1500
EMP-1862,Sales,Security & Compliance,2,02/12/2021,750
EMP-1864,,Data Analysis,3,13/06/2023,1 000
EMP-1864,SALES,HR Policies,1,2020/08/26,$1500
EMP-1864,Sales,Security & Compliance,5,2021/08/31,200.00
EMP-1865,HR,Leadership & Management,5,2022/06/20,750
EMP-1866,r&d,Onboarding,1,18/12/2023,200
EMP-1866,R&D,Project Management,3,04-12-2022,$1500
EMP-1867,RandD,Excel & Reporting,2,07-20-2022,750
EMP-1868,R&D,Data Analysis,5,2021/12/29,1 500
EMP-1868,R&D,Excel & Reporting,5,2021/07/24,1500
EMP-1868,R&D,Project Management,5,04-11-2023,200
EMP-1869,Sales,Excel & Reporting,1,08/01/2022,1 500
EMP-1869,Sales,Leadership & Management,3,2023/05/27,1500
EMP-1870,RandD,Customer Relations,1,02-04-2023,750
EMP-1870,R&D,Security & Compliance,5,12-15-2022,350.00
EMP-1871,R&D,Technical Skills,1,12-27-2020,$1000
,R&D,Leadership & Management,1,2023/05/20,1500.00
EMP-1873,r&d,Excel & Reporting,5,06-08-2020,500
EMP-1875,Sales,Excel & Reporting,1,2023/10/03,750.00
EMP-1875,Sales,Security & Compliance,5,2022/03/16,$500
EMP-1876,SALES,Technical Skills,2,08-22-2020,1500
EMP-1878,R&D,Security & Compliance,1,12/04/2021,1000.00
EMP-1880,Sales,Data Analysis,1,06-15-2021,750.00
EMP-1880,SALES,Communication,1,2021/12/04,1 500
EMP-1880,SALES,Leadership & Management,2,2021/01/01,500
EMP-1881,r&d,Communication,3,05-06-2023,$350
EMP-1882,SALES,Communication,3,2021/03/19,750
EMP-1882,Sales,Security & Compliance,5,2023/05/17,750
EMP-1882,Sales,Communication,1,12/06/2021,$200
EMP-1883,R&D,Onboarding,3,2023/02/19,500
EMP-1883,r&d,Data Analysis,2,2021/08/19,350
EMP-1883,R&D,Data Analysis,5,2023/01/14,750
EMP-1886,R&D,Data Analysis,3,07/12/2021,350
EMP-1886,R&D,Project Management,3,2020/07/02,1 500
EMP-1886,R&D,Technical Skills,2,01/10/2020,200
EMP-1888,R&D,Customer Relations,1,01/11/2022,200.00
EMP-1888,r&d,Technical Skills,3,18/10/2023,750
EMP-1888,RandD,Project Management,5,2022/01/02,500.00
EMP-1890,hr,Onboarding,3,02/05/2023,1 500
EMP-1892,R&D,Data Analysis,2,03-28-2022,750.00
EMP-1892,RandD,Excel & Reporting,2,08/08/2021,$200
EMP-1893,r&d,Technical Skills,3,07-24-2020,$500
EMP-1893,RandD,Communication,1,05-08-2021,200.00
EMP-1893,r&d,Customer Relations,2,06-20-2022,500.00
EMP-1898,SALES,Communication,1,14/07/2023,750
EMP-1898,Sales,Customer Relations,1,2023/08/07,500
EMP-1898,Sales,Project Management,3,2023/11/25,500
EMP-1905,RandD,Project Management,1,25/09/2020,$500
EMP-1905,R&D,Excel & Reporting,1,23/10/2023,1500
EMP-1908,SALES,Communication,2,10-13-2023,$1500
EMP-1912,Sales,Technical Skills,3,10-18-2022,350
EMP-1916,R&D,Data Analysis,5,2021/07/30,500
EMP-1916,r&d,Security & Compliance,2,12/09/2023,1 500
EMP-1916,r&d,Communication,1,12/07/2020,$750
EMP-1918,R&D,Project Management,2,12/11/2020,500
EMP-1918,R&D,Excel & Reporting,3,11-04-2023,$1500
EMP-1918,r&d,Excel & Reporting,3,06-20-2020,1500.00
EMP-1922,R&D,Leadership & Management,3,03-14-2021,350.00
EMP-1922,R&D,Project Management,5,10-10-2020,1500.00
EMP-1922,R&D,Excel & Reporting,3,12-01-2023,350.00
EMP-1924,Sales,Customer Relations,5,04-05-2023,$1500
EMP-1927,SALES,Technical Skills,5,2022/05/29,200.00
EMP-1927,Sales,Project Management,1,2020/01/27,200
EMP-1927,sales,Data Analysis,5,03-24-2021,1 000
EMP-1929,sales,Data Analysis,1,16/01/2023,750
EMP-1931,,Customer Relations,2,11-30-2020,$750
EMP-1931,R&D,Technical Skills,3,27/09/2020,200.00
EMP-1931,,Excel & Reporting,3,10-30-2021,$1500
EMP-1932,r&d,Leadership & Management,5,2022/05/04,1000.00
EMP-1934,r&d,Technical Skills,1,2021/11/19,500
EMP-1934,RandD,Communication,1,06-10-2023,$350
EMP-1934,RandD,Data Analysis,1,05-28-2022,200
EMP-1935,sales,Project Management,1,01-16-2020,350
EMP-1937,R&D,HR Policies,1,10/06/2022,750
EMP-1940,r&d,Security & Compliance,3,21/07/2021,200
EMP-1940,R&D,Technical Skills,2,2020/09/03,500
EMP-1941,,Communication,3,30/05/2021,350
EMP-1941,R&D,Communication,3,2020/10/12,$1000
EMP-1945,Sales,Technical Skills,1,05-08-2021,750
EMP-1947,r&d,Security & Compliance,3,2022/02/17,1 000
EMP-1947,RandD,Communication,1,04/01/2020,500.00
EMP-1948,R&D,Communication,3,2022/02/01,1500
EMP-1948,RandD,Security & Compliance,1,16/03/2020,500
EMP-1948,R&D,Data Analysis,2,07-29-2023,$1500
EMP-1949,r&d,Technical Skills,1,08-08-2022,$500
EMP-1949,r&d,HR Policies,2,30/05/2021,1500
EMP-1949,,HR Policies,5,14/08/2023,$200
EMP-1950,sales,Customer Relations,3,04-30-2021,1000.00
EMP-1951,Sales,Project Management,5,2023/11/21,$750
EMP-1951,sales,Communication,1,08-22-2022,$1500
EMP-1952,RandD,Security & Compliance,3,05-24-2023,$200
EMP-1952,R&D,Data Analysis,2,11/01/2021,750.00
EMP-1952,RandD,Communication,5,26/09/2021,1000.00
EMP-1956,RandD,Security & Compliance,5,04/10/2021,$500
EMP-1956,r&d,Onboarding,3,16/04/2023,1500.00
EMP-1956,R&D,Project Management,5,04-10-2021,1 000
,R&D,Security & Compliance,5,29/04/2023,500.00
EMP-1961,Sales,Excel & Reporting,2,29/01/2021,$200
EMP-1962,Sales,Technical Skills,5,2022/09/22,$750
EMP-1962,sales,Security & Compliance,5,2022/08/17,750
EMP-1965,SALES,HR Policies,2,27/09/2021,350
EMP-1966,R&D,Technical Skills,2,2022/10/28,1 500
EMP-1967,Sales,Leadership & Management,5,2022/03/16,1500
EMP-1967,Sales,Communication,1,2022/06/27,200
EMP-1968,Sales,Technical Skills,5,09-17-2020,$350
EMP-1968,,Data Analysis,5,2022/08/22,350
EMP-1968,Sales,Technical Skills,5,10-23-2023,200.00
EMP-1969,R&D,Communication,5,24/07/2023,750
EMP-1970,r&d,Communication,2,2023/10/04,1 500
EMP-1970,r&d,Customer Relations,5,01-31-2021,$500
EMP-1971,R&D,Leadership & Management,2,25/02/2023,350.00
EMP-1971,R&D,Data Analysis,1,2021/12/19,750.00
EMP-1973,HR,Security & Compliance,3,2020/11/11,$500
EMP-1973,hr,Communication,5,2021/10/20,$200
EMP-1973,hr,Customer Relations,2,24/11/2022,350
EMP-1974,RandD,Data Analysis,1,10/01/2020,1000
EMP-1974,RandD,Excel & Reporting,1,26/01/2023,1000
EMP-1974,r&d,Technical Skills,2,10-10-2021,1 000
EMP-1975,Sales,Data Analysis,2,2020/05/04,200.00
EMP-1975,SALES,Technical Skills,2,26/03/2020,750
EMP-1976,R&D,Security & Compliance,1,12-29-2022,200.00
EMP-1980,R&D,Security & Compliance,3,12/09/2021,500
EMP-1980,R&D,Excel & Reporting,1,18/01/2022,500
EMP-1981,R&D,Leadership & Management,5,2022/03/29,350
EMP-1982,R&D,HR Policies,1,2020/08/08,750.00
EMP-1982,R&D,Data Analysis,3,14/06/2021,$1500
EMP-1982,r&d,Customer Relations,2,06-04-2022,1500
EMP-1986,Sales,HR Policies,2,2023/04/05,$350
EMP-1989,RandD,Leadership & Management,5,2020/10/02,1 500
EMP-1989,RandD,Onboarding,1,27/02/2021,350.00
EMP-1989,RandD,Customer Relations,3,24/04/2020,1 500
EMP-1993,r&d,Onboarding,2,05-26-2022,750
EMP-1993,R&D,Customer Relations,1,16/09/2022,$500
EMP-1994,R&D,Security & Compliance,5,09/03/2021,500.00
,R&D,Onboarding,2,22/03/2020,750.00
EMP-1996,Sales,HR Policies,2,13/07/2023,750
EMP-1997,,Onboarding,3,21/08/2022,350
EMP-1998,RandD,Leadership & Management,2,08-09-2022,200.00
EMP-1998,RandD,Leadership & Management,5,2021/05/30,$750
EMP-2003,R&D,Leadership & Management,3,08-05-2022,1000.00
EMP-2007,r&d,Security & Compliance,1,2020/04/21,1000.00
EMP-2007,R&D,Leadership & Management,1,11-14-2022,500
EMP-2007,RandD,Onboarding,1,2021/08/05,200
EMP-2008,R&D,HR Policies,2,2022/04/14,200.00
EMP-2008,R&D,Communication,3,11-07-2022,$200
EMP-2008,R&D,Onboarding,2,02-17-2020,$200
EMP-2009,R&D,Data Analysis,1,2023/02/11,500
EMP-2009,r&d,Technical Skills,1,16/03/2021,$500
EMP-2010,R&D,HR Policies,2,2021/07/18,350.00
EMP-2010,R&D,Onboarding,1,01-04-2023,350
EMP-2010,RandD,HR Policies,3,12-03-2020,1500.00
EMP-2012,r&d,Project Management,5,12/03/2023,1 000
EMP-2013,sales,Onboarding,5,11/11/2022,1 500
EMP-2013,sales,HR Policies,2,2020/05/14,1000
EMP-2013,Sales,Customer Relations,3,04-26-2022,$1000
EMP-2014,R&D,Technical Skills,3,2021/03/19,1 500
EMP-2014,RandD,HR Policies,1,01-11-2020,$200
EMP-2015,R&D,Excel & Reporting,1,12-21-2022,$750
EMP-2015,RandD,Customer Relations,3,06-02-2022,$750
EMP-2018,sales,Data Analysis,3,04/05/2023,500
EMP-2018,sales,Project Management,1,2021/01/14,500
EMP-2019,Sales,Technical Skills,5,2022/09/12,200
EMP-2020,RandD,Communication,2,2020/11/21,200
EMP-2021,SALES,Leadership & Management,1,2020/09/04,$500
EMP-2021,sales,Data Analysis,5,2022/01/08,1000.00
EMP-2022,R&D,Leadership & Management,1,2022/09/07,350
EMP-2022,R&D,Customer Relations,2,13/10/2022,200
EMP-2023,Sales,Data Analysis,5,21/07/2023,500
EMP-2023,Sales,Excel & Reporting,3,2023/07/13,1000.00
EMP-2023,Sales,Communication,2,2020/06/18,500
EMP-2024,sales,Leadership & Management,2,04-20-2023,1500
,Sales,HR Policies,2,05/10/2022,750
EMP-2025,R&D,Leadership & Management,5,06-03-2023,750.00
EMP-2025,RandD,HR Policies,5,11-26-2021,500
EMP-2026,RandD,Onboarding,3,2023/03/15,1000.00
EMP-2027,R&D,Leadership & Management,3,2020/03/28,$500
EMP-2027,R&D,Technical Skills,1,2022/11/12,$350
EMP-2027,R&D,Customer Relations,1,30/05/2021,500
EMP-2031,R&D,Data Analysis,1,2022/07/27,1000
EMP-2032,r&d,Security & Compliance,2,12-24-2022,500
EMP-2032,R&D,Leadership & Management,2,13/04/2020,1000
EMP-2034,R&D,Customer Relations,2,18/12/2020,1500
EMP-2034,R&D,Project Management,3,2020/08/14,$1000
EMP-2035,Sales,Excel & Reporting,1,09-25-2022,200.00
EMP-2036,Sales,Communication,1,2020/11/21,200.00
EMP-2037,sales,Communication,3,16/04/2021,$1500
EMP-2037,Sales,Security & Compliance,3,20/10/2022,350
EMP-2040,HR,Onboarding,1,11-16-2022,750
EMP-2040,HR,Leadership & Management,1,12-16-2021,1500.00
EMP-2040,hr,Excel & Reporting,3,08-01-2020,$1000
EMP-2045,Sales,Project Management,5,10-13-2021,350
EMP-2045,SALES,HR Policies,5,10-12-2020,350
EMP-2045,Sales,Communication,5,2020/10/09,$350
EMP-2046,Sales,Customer Relations,1,2020/03/31,$1500
EMP-2046,Sales,Onboarding,2,08/11/2021,200.00
EMP-2046,Sales,Project Management,3,26/04/2020,750.00
EMP-2048,RandD,Customer Relations,2,10/12/2022,$350
EMP-2048,r&d,Communication,3,01-26-2022,1500
EMP-2048,RandD,Project Management,3,30/06/2022,750.00
EMP-2049,R&D,Excel & Reporting,3,2022/06/19,750
EMP-2051,R&D,Project Management,2,2023/10/10,750
EMP-2052,r&d,HR Policies,1,08-15-2023,$1500
EMP-2052,,Data Analysis,2,2020/07/02,200
EMP-2052,R&D,HR Policies,3,02/08/2020,350
EMP-2053,r&d,Customer Relations,3,12-03-2022,350
EMP-2053,R&D,Customer Relations,2,01-06-2020,200
EMP-2053,R&D,Data Analysis,2,23/06/2021,1 000
EMP-2055,sales,Excel & Reporting,2,04/12/2023,750.00
EMP-2055,Sales,Customer Relations,5,03-01-2020,350.00
EMP-2056,Sales,Communication,3,2022/05/20,1000
EMP-2056,SALES,HR Policies,3,2023/07/05,1000.00
EMP-2057,r&d,Security & Compliance,3,06-11-2023,1000.00
EMP-2057,R&D,Leadership & Management,1,11-15-2023,1000
EMP-2057,r&d,Data Analysis,1,07-16-2020,$750
EMP-2068,RandD,Communication,3,17/11/2020,$500
EMP-2068,RandD,Technical Skills,5,2020/02/03,750.00
RSH-10084,it,Technical Skills,3,21/10/2022,200.00
RSH-10084,IT,Project Management,2,2021/04/27,1 000
RSH-10196,OPERATIONS,Onboarding,3,2023/05/08,$500
RSH-10196,operations,Project Management,2,12-02-2021,200.00
RSH-10069,operations,HR Policies,5,01/11/2021,1500.00
RSH-10069,operations,Data Analysis,2,19/04/2020,1000.00
RSH-10002,Operations,Excel & Reporting,3,2023/06/06,1 500
RSH-10002,Operations,Onboarding,5,2021/02/14,750.00
RSH-10114,Operations,Technical Skills,5,08/07/2020,$500
RSH-10114,OPERATIONS,Security & Compliance,2,02/03/2021,200
RSH-10114,OPERATIONS,Customer Relations,2,31/01/2020,1500.00
RSH-10250,it,Communication,1,05-06-2021,1500
RSH-10250,IT,Leadership & Management,2,07-06-2023,1000.00
RSH-10250,it,Customer Relations,2,2023/08/02,750.00
RSH-10252,operations,Security & Compliance,2,11/04/2020,1500.00
RSH-10252,Operations,Technical Skills,2,02-06-2021,350
RSH-10252,Operations,Data Analysis,5,05-29-2023,$500
RSH-10242,,Customer Relations,3,2023/11/29,200
RSH-10012,it,Data Analysis,5,2023/07/28,$750
RSH-10265,Operations,Excel & Reporting,1,2023/03/16,500
RSH-10265,OPERATIONS,Project Management,2,12-13-2021,500
RSH-10066,operations,Security & Compliance,1,07-09-2022,1000.00
RSH-10066,Operations,HR Policies,1,2020/01/12,750
RSH-10066,Operations,Data Analysis,1,09/08/2022,200
RSH-10277,operations,Technical Skills,3,27/03/2021,200
RSH-10046,Operations,Technical Skills,2,02-12-2021,$200
RSH-10003,operations,Technical Skills,3,01-11-2022,1 000
RSH-10003,OPERATIONS,Data Analysis,1,26/03/2023,350
RSH-10003,operations,Project Management,5,11-10-2023,500
RSH-10294,OPERATIONS,Technical Skills,3,10-28-2023,750
RSH-10294,operations,Security & Compliance,3,04-14-2020,$350
RSH-10294,OPERATIONS,Data Analysis,5,24/05/2020,$1000
RSH-10267,Operations,Onboarding,3,12-08-2020,750
RSH-10267,OPERATIONS,Data Analysis,5,2021/11/18,$350
RSH-10199,IT,Data Analysis,1,2021/11/13,200
RSH-10081,admin,Excel & Reporting,3,26/11/2023,1500
RSH-10175,OPERATIONS,Customer Relations,3,2023/04/04,$1500
RSH-10177,Operations,Onboarding,5,02/11/2023,750
RSH-10177,Operations,Leadership & Management,5,12/09/2022,750
RSH-10177,Operations,Customer Relations,2,2022/11/16,500
RSH-10238,Admin,Customer Relations,2,06-12-2023,$500
RSH-10238,ADMIN,Onboarding,3,13/01/2022,$200
RSH-10184,operations,Onboarding,3,2022/10/02,1000
RSH-10203,OPERATIONS,Customer Relations,3,12/01/2023,500.00
RSH-10188,SALES,HR Policies,5,13/02/2021,750
RSH-10107,OPERATIONS,Data Analysis,2,2023/06/13,500.00
RSH-10150,IT,HR Policies,2,2020/08/18,500
RSH-10150,IT,Customer Relations,5,07-21-2021,1 500
RSH-10150,IT,HR Policies,2,19/12/2020,1 500
RSH-10115,,Excel & Reporting,5,18/09/2021,$750
RSH-10115,Operations,Customer Relations,2,18/12/2021,1000.00
RSH-10082,IT,Security & Compliance,2,03/02/2021,1500.00
RSH-10040,Sales,Security & Compliance,1,07/08/2023,750
RSH-10040,Sales,HR Policies,5,05-07-2021,500
RSH-10067,operations,Customer Relations,1,2022/08/21,500
RSH-10154,Operations,Leadership & Management,1,16/11/2023,$1500
RSH-10200,SALES,Technical Skills,5,12-18-2023,1500
RSH-10200,Sales,Leadership & Management,2,11-05-2023,350.00
RSH-10200,Sales,Technical Skills,3,15/05/2020,500.00
RSH-10220,IT,Communication,2,19/05/2022,750.00
RSH-10220,IT,Security & Compliance,3,06/06/2020,$200
RSH-10220,IT,HR Policies,3,04-12-2023,350
RSH-10269,Operations,Onboarding,1,18/09/2021,$1500
RSH-10269,Operations,Security & Compliance,2,29/09/2023,350
RSH-10029,Operations,Leadership & Management,2,08-17-2023,350
RSH-10261,OPERATIONS,Technical Skills,3,05/05/2021,$200
RSH-10292,Operations,Technical Skills,1,2023/04/21,$200
RSH-10292,Operations,HR Policies,2,2021/05/12,500
RSH-10292,Operations,Project Management,2,20/07/2023,$750
RSH-10282,operations,Customer Relations,3,07/02/2020,$500
RSH-10282,Operations,Customer Relations,2,2020/04/29,750
RSH-10019,Operations,Security & Compliance,5,03-01-2020,1000.00
RSH-10019,Operations,Customer Relations,3,01-17-2022,500
RSH-10094,Operations,Onboarding,5,10-26-2022,500.00
RSH-10094,Operations,Data Analysis,1,2020/10/23,1000
RSH-10193,IT,Communication,1,10-14-2023,$500
RSH-10193,IT,Communication,1,27/04/2023,1 500
RSH-10193,it,Customer Relations,2,30/09/2020,1000
RSH-10132,OPERATIONS,Project Management,2,03-12-2023,1 000
RSH-10132,operations,Technical Skills,1,05-09-2023,1000.00
RSH-10132,Operations,HR Policies,1,2021/09/20,350.00
RSH-10083,IT,HR Policies,1,11-18-2022,1000.00
RSH-10083,it,Excel & Reporting,5,03-08-2021,1000
,IT,Leadership & Management,3,08-25-2022,1 500
RSH-10056,Operations,Data Analysis,5,19/07/2021,200.00
RSH-10056,OPERATIONS,Project Management,5,2020/07/25,$500
RSH-10056,OPERATIONS,Data Analysis,5,2021/01/17,$1000
RSH-10143,Operations,Communication,1,21/12/2021,1000.00
RSH-10143,Operations,Customer Relations,2,02-03-2020,200
RSH-10143,operations,Communication,2,08-25-2020,$200
RSH-10311,operations,Excel & Reporting,2,13/09/2020,200
RSH-10311,Operations,HR Policies,1,26/03/2023,350
RSH-10311,Operations,Onboarding,5,05-23-2023,750.00
RSH-10070,operations,Leadership & Management,1,07/07/2021,500.00
RSH-10070,Operations,HR Policies,1,04-07-2022,350.00
RSH-10070,Operations,Data Analysis,3,2022/10/07,1000.00
RSH-10306,sales,Technical Skills,2,2020/09/18,1500.00
RSH-10100,operations,Project Management,3,04/10/2020,750.00
RSH-10310,operations,Security & Compliance,3,20/09/2021,1000
RSH-10310,OPERATIONS,Data Analysis,1,2022/07/28,$1500
RSH-10310,operations,Technical Skills,1,08-28-2022,750
RSH-10197,IT,Security & Compliance,1,30/01/2021,350
RSH-10197,IT,Leadership & Management,2,2021/08/17,$750
RSH-10197,IT,Customer Relations,3,2023/02/06,$200
RSH-10276,OPERATIONS,Data Analysis,5,15/03/2022,350
RSH-10276,Operations,HR Policies,1,09-21-2022,1000.00
RSH-10276,operations,Project Management,3,09/11/2023,$1500
RSH-10207,operations,Onboarding,1,19/07/2021,$750
RSH-10207,Operations,Technical Skills,1,2022/11/16,$500
RSH-10133,IT,Leadership & Management,1,2021/09/01,$500
RSH-10133,IT,Technical Skills,1,04-03-2023,1000
RSH-10028,IT,Communication,2,2023/09/22,750
RSH-10028,IT,Excel & Reporting,5,2023/09/19,1000
RSH-10006,SALES,Data Analysis,3,08-27-2021,$350
RSH-10105,operations,Data Analysis,5,2023/06/19,$1000
,Operations,Technical Skills,3,13/04/2021,1000.00
,OPERATIONS,Customer Relations,3,2020/02/17,1500.00
RSH-10211,OPERATIONS,Communication,1,2022/01/27,200
RSH-10064,operations,Communication,3,07/01/2022,1000.00
RSH-10064,operations,Data Analysis,2,2021/03/18,$750
RSH-10064,Operations,Data Analysis,3,2022/06/22,350
RSH-10247,OPERATIONS,Data Analysis,5,2020/07/11,$500
RSH-10235,Operations,Onboarding,3,2020/02/07,750
RSH-10299,operations,Technical Skills,5,08-17-2022,750
RSH-10280,OPERATIONS,Excel & Reporting,5,08-23-2023,$200
RSH-10280,OPERATIONS,Security & Compliance,5,08-27-2021,200.00
RSH-10280,Operations,Communication,3,09-07-2023,$750
RSH-10296,Operations,Technical Skills,3,2020/06/28,1000
RSH-10296,OPERATIONS,Project Management,5,04-16-2020,500
RSH-10296,operations,Customer Relations,3,01/02/2023,750
RSH-10263,Operations,Project Management,3,2021/10/27,$200
RSH-10136,Operations,Onboarding,3,10-23-2023,1500.00
RSH-10136,Operations,Communication,3,2021/06/23,1500.00
RSH-10136,Operations,Onboarding,2,28/05/2021,750
RSH-10189,Operations,HR Policies,5,03-14-2022,$1500
RSH-10308,Operations,Project Management,1,2023/05/15,1000.00
RSH-10308,operations,Communication,2,01-10-2022,350
RSH-10308,Operations,Excel & Reporting,1,26/12/2023,1000.00
,it,Communication,2,04-21-2023,200
RSH-10163,Operations,Project Management,1,17/06/2022,1500.00
RSH-10163,Operations,Technical Skills,1,03-15-2023,350
RSH-10080,Admin,Excel & Reporting,3,02-05-2022,$1500
RSH-10258,sales,Security & Compliance,1,03-10-2023,200
RSH-10111,OPERATIONS,Excel & Reporting,2,2023/02/18,1 500
RSH-10111,Operations,Customer Relations,3,2020/10/30,$350
RSH-10159,OPERATIONS,Onboarding,3,2022/10/01,1 500
RSH-10159,Operations,Technical Skills,5,2023/05/03,200
RSH-10122,operations,Technical Skills,5,2022/07/06,750
RSH-10122,Operations,Security & Compliance,3,11/05/2021,750
RSH-10122,operations,Excel & Reporting,5,10-29-2023,1000.00
RSH-10142,Sales,Customer Relations,3,2023/09/10,200
RSH-10018,Operations,Security & Compliance,1,30/11/2022,350
RSH-10018,OPERATIONS,Communication,1,27/12/2023,350.00
RSH-10018,OPERATIONS,Communication,1,2023/10/29,1000.00
RSH-10246,it,Communication,2,01-05-2020,$200
RSH-10228,it,Excel & Reporting,5,2021/05/13,350
RSH-10228,IT,Data Analysis,1,15/11/2020,$1500
RSH-10228,IT,Security & Compliance,1,23/05/2021,200.00
RSH-10031,Operations,Excel & Reporting,1,14/01/2020,1 000
RSH-10031,Operations,Security & Compliance,5,25/07/2020,200.00
RSH-10300,operations,Communication,2,2022/09/02,$750
RSH-10300,Operations,Communication,1,2023/01/27,350
RSH-10300,operations,Excel & Reporting,1,2022/08/01,200.00
RSH-10101,IT,Onboarding,1,03-22-2020,500
RSH-10237,,Communication,1,03-23-2021,500
RSH-10237,Operations,Security & Compliance,3,2021/04/14,1500.00
RSH-10237,OPERATIONS,Leadership & Management,2,2022/05/11,200.00
