EmployeeID,ChangeDate,FromJobTitle,ToJobTitle,SalaryBefore,SalaryAfter,ChangeType,DepartmentCode,Site
200110,22/09/2016,Lead Engineer,Data Scientist,114000,114525,Lateral_Move,RD,Paris
200110,27/11/2018,Data Scientist,Lead Engineer,114525,114908,Lateral_Move,RD,Paris
200111,26/10/2013,,Research Scientist,,71040,Hire,RD,Paris
200111,12/12/2014,Research Scientist,Data Scientist,71040,70963,Lateral_Move,RD,Paris
200112,27/08/2013,,Software Engineer,,74880,Hire,RD,Paris
200112,02/06/2015,Software Engineer,Senior Engineer,74880,78998,Promotion,RD,Paris
200112,19/11/2016,Senior Engineer,Data Scientist,78998,82830,Promotion,RD,Paris
200113,28/04/2013,,Lead Engineer,,121920,Hire,RD,Paris
200113,13/06/2014,Lead Engineer,Software Engineer,121920,121977,Lateral_Move,RD,Paris
200114,05/07/2014,,Senior Engineer,,105840,Hire,RD,Paris
200114,13/01/2016,Senior Engineer,Research Scientist,105840,107472,Lateral_Move,RD,Paris
200114,04/02/2017,Research Scientist,Data Scientist,107472,116711,Promotion,RD,Paris
200115,30/07/2013,,ML Engineer,,114240,Hire,RD,Paris
200115,03/02/2015,ML Engineer,Software Engineer,114240,122104,Promotion,RD,Paris
200115,24/02/2017,Software Engineer,Research Scientist,122104,122991,Lateral_Move,RD,Paris
200115,17/03/2018,Research Scientist,Data Scientist,122991,136757,Promotion,RD,Paris
200116,19/10/2014,,Lead Engineer,,130340,Hire,RD,Paris
200117,21/06/2012,,Data Scientist,,96820,Hire,RD,Paris
200117,07/07/2013,Data Scientist,ML Engineer,96820,96715,Lateral_Move,RD,Paris
200117,17/03/2016,ML Engineer,Senior Engineer,96715,96528,Lateral_Move,RD,Paris
200117,17/07/2018,Senior Engineer,Research Scientist,96528,97717,Lateral_Move,RD,Paris
200118,24/07/2014,,ML Engineer,,83300,Hire,RD,Paris
200118,12/03/2016,ML Engineer,Data Scientist,83300,85487,Lateral_Move,RD,Paris
200118,17/06/2017,Data Scientist,Software Engineer,85487,94735,Promotion,RD,Paris
200118,18/01/2020,Software Engineer,Senior Engineer,94735,94245,Lateral_Move,RD,Paris
200119,18/08/2013,,Senior Engineer,,89280,Hire,RD,Paris
200119,09/05/2015,Senior Engineer,R&D Manager,89280,97780,Promotion,RD,Paris
200119,02/10/2017,R&D Manager,ML Engineer,97780,106397,Promotion,RD,Paris
200119,15/10/2020,ML Engineer,Data Scientist,106397,108846,Lateral_Move,RD,Paris
200120,22/07/2012,,Senior Engineer,,123140,Hire,RD,Paris
200120,01/11/2015,Senior Engineer,Lead Engineer,123140,125867,Lateral_Move,RD,Paris
200120,01/03/2017,Lead Engineer,ML Engineer,125867,127824,Lateral_Move,RD,Paris
200120,11/08/2018,ML Engineer,Research Scientist,127824,139687,Promotion,RD,Paris
200121,08/02/2012,,Research Scientist,,67680,Hire,RD,Paris
200121,29/07/2013,Research Scientist,R&D Manager,67680,67887,Lateral_Move,RD,Paris
200121,10/09/2015,R&D Manager,Data Scientist,67887,67672,Lateral_Move,RD,Paris
200121,26/03/2018,Data Scientist,R&D Manager,67672,80278,Promotion,RD,Paris
200122,29/01/2013,,Research Scientist,,75840,Hire,RD,Paris
200122,25/06/2014,Research Scientist,R&D Manager,75840,76167,Lateral_Move,RD,Paris
200122,04/03/2016,R&D Manager,Data Scientist,76167,87087,Promotion,RD,Paris
200122,30/07/2017,Data Scientist,Lead Engineer,87087,87767,Lateral_Move,RD,Paris
200123,04/03/2015,,Lead Engineer,,121000,Hire,RD,Paris
200123,22/04/2017,Lead Engineer,Data Scientist,121000,121663,Lateral_Move,RD,Paris
200123,20/10/2019,Data Scientist,Software Engineer,121663,136069,Promotion,RD,Paris
200123,20/12/2020,Software Engineer,ML Engineer,136069,135636,Lateral_Move,RD,Paris
200124,02/02/2013,,R&D Manager,,114240,Hire,RD,Paris
200124,15/08/2014,R&D Manager,ML Engineer,114240,126712,Promotion,RD,Paris
200124,29/10/2015,ML Engineer,R&D Manager,126712,129193,Lateral_Move,RD,Paris
200125,29/03/2012,,Research Scientist,,125960,Hire,RD,Paris
200125,25/06/2013,Research Scientist,ML Engineer,125960,125617,Lateral_Move,RD,Paris
200126,18/02/2012,,Software Engineer,,77080,Hire,RD,Paris
200126,18/01/2014,Software Engineer,Senior Engineer,77080,77666,Lateral_Move,RD,Paris
200126,26/08/2016,Senior Engineer,R&D Manager,77666,81295,Promotion,RD,Paris
200126,01/07/2019,R&D Manager,ML Engineer,81295,79502,Demotion,RD,Paris
200127,18/11/2012,,R&D Manager,,96820,Hire,RD,Paris
200127,23/03/2014,R&D Manager,Lead Engineer,96820,99327,Lateral_Move,RD,Paris
200127,04/07/2015,Lead Engineer,R&D Manager,99327,113637,Promotion,RD,Paris
200128,17/06/2014,,Software Engineer,,74480,Hire,RD,Paris
200128,03/10/2015,Software Engineer,Lead Engineer,74480,75163,Lateral_Move,RD,Paris
200129,22/11/2013,,Software Engineer,,77760,Hire,RD,Paris
200129,23/02/2016,Software Engineer,R&D Manager,77760,78395,Lateral_Move,RD,Paris
200129,08/11/2018,R&D Manager,ML Engineer,78395,78932,Lateral_Move,RD,Paris
200129,18/12/2019,ML Engineer,Software Engineer,78932,80331,Lateral_Move,RD,Paris
200130,16/03/2013,,Software Engineer,,94080,Hire,RD,Paris
200130,13/11/2015,Software Engineer,Research Scientist,94080,94915,Lateral_Move,RD,Paris
200130,05/08/2017,Research Scientist,Data Scientist,94915,95515,Lateral_Move,RD,Paris
200130,08/04/2020,Data Scientist,Senior Engineer,95515,93051,Demotion,RD,Paris
200131,17/05/2015,,Research Scientist,,81000,Hire,RD,Paris
200131,25/10/2016,Research Scientist,ML Engineer,81000,83431,Lateral_Move,RD,Paris
200131,20/01/2018,ML Engineer,Research Scientist,83431,84134,Lateral_Move,RD,Paris
200132,29/04/2013,,R&D Manager,,96960,Hire,RD,Paris
200132,18/10/2015,R&D Manager,Software Engineer,96960,105502,Promotion,RD,Paris
200132,02/03/2017,Software Engineer,Data Scientist,105502,109170,Promotion,RD,Paris
200132,17/08/2018,Data Scientist,ML Engineer,109170,109704,Lateral_Move,RD,Paris
200133,01/04/2014,,Data Scientist,,98000,Hire,RD,Paris
200133,10/07/2016,Data Scientist,Senior Engineer,98000,97733,Lateral_Move,RD,Paris
200134,10/02/2013,,Data Scientist,,72960,Hire,RD,Paris
200134,06/07/2014,Data Scientist,Software Engineer,72960,84008,Promotion,RD,Paris
200134,12/08/2015,Software Engineer,Senior Engineer,84008,79660,Demotion,RD,Paris
200135,20/07/2013,,Data Scientist,,74880,Hire,RD,Paris
200135,12/08/2014,Data Scientist,ML Engineer,74880,78748,Promotion,RD,Paris
200135,10/07/2017,ML Engineer,R&D Manager,78748,79317,Lateral_Move,RD,Paris
200135,09/11/2019,R&D Manager,Lead Engineer,79317,80783,Lateral_Move,RD,Paris
200136,17/06/2015,,Data Scientist,,115000,Hire,RD,Paris
200136,12/12/2016,Data Scientist,ML Engineer,115000,115822,Lateral_Move,RD,Paris
200136,25/04/2018,ML Engineer,Data Scientist,115822,116486,Lateral_Move,RD,Paris
200136,02/08/2019,Data Scientist,Research Scientist,116486,126977,Promotion,RD,Paris
200137,16/02/2015,,Lead Engineer,,66000,Hire,RD,Paris
200137,17/10/2016,Lead Engineer,R&D Manager,66000,67440,Lateral_Move,RD,Paris
200137,24/01/2019,R&D Manager,Lead Engineer,67440,70102,Lateral_Move,RD,Paris
200137,31/03/2021,Lead Engineer,R&D Manager,70102,82612,Promotion,RD,Paris
200138,01/02/2014,,Data Scientist,,109760,Hire,RD,Paris
200138,07/01/2016,Data Scientist,Research Scientist,109760,111078,Lateral_Move,RD,Paris
200138,15/02/2018,Research Scientist,Software Engineer,111078,115958,Promotion,RD,Paris
200138,30/01/2021,Software Engineer,Data Scientist,115958,111809,Demotion,RD,Paris
200139,30/01/2015,,Lead Engineer,,85000,Hire,RD,Paris
200139,23/05/2016,Lead Engineer,Senior Engineer,85000,86070,Lateral_Move,RD,Paris
200139,29/01/2018,Senior Engineer,Data Scientist,86070,87042,Lateral_Move,RD,Paris
200139,18/08/2020,Data Scientist,ML Engineer,87042,83965,Demotion,RD,Paris
200140,02/06/2013,,Data Scientist,,128640,Hire,RD,Paris
200140,18/06/2016,Data Scientist,Research Scientist,128640,129944,Lateral_Move,RD,Paris
200140,14/12/2017,Research Scientist,Senior Engineer,129944,135595,Promotion,RD,Paris
200140,08/01/2020,Senior Engineer,Data Scientist,135595,136157,Lateral_Move,RD,Paris
200141,30/06/2015,,Software Engineer,,135000,Hire,RD,Paris
200141,24/05/2017,Software Engineer,Research Scientist,135000,140000,Promotion,RD,Paris
200141,27/07/2018,Research Scientist,Data Scientist,140000,138972,Demotion,RD,Paris
200142,01/11/2012,,Lead Engineer,,93060,Hire,RD,Paris
200142,05/02/2014,Lead Engineer,Research Scientist,93060,95091,Lateral_Move,RD,Paris
200142,28/03/2015,Research Scientist,Lead Engineer,95091,96349,Lateral_Move,RD,Paris
200143,10/03/2012,,Data Scientist,,80840,Hire,RD,Paris
200143,09/05/2013,Data Scientist,Software Engineer,80840,82839,Lateral_Move,RD,Paris
200143,09/05/2014,Software Engineer,Senior Engineer,82839,93782,Promotion,RD,Paris
200143,20/02/2016,Senior Engineer,Lead Engineer,93782,94810,Lateral_Move,RD,Paris
200144,04/07/2014,,Data Scientist,,120540,Hire,RD,Paris
200144,11/01/2016,Data Scientist,R&D Manager,120540,121738,Lateral_Move,RD,Paris
200144,20/05/2017,R&D Manager,Software Engineer,121738,136583,Promotion,RD,Paris
200144,13/10/2018,Software Engineer,Senior Engineer,136583,137897,Lateral_Move,RD,Paris
200145,07/02/2015,,Data Scientist,,139000,Hire,RD,Paris
200145,12/08/2016,Data Scientist,Research Scientist,139000,140000,Promotion,RD,Paris
200145,10/03/2019,Research Scientist,R&D Manager,140000,140000,Promotion,RD,Paris
200145,15/05/2021,R&D Manager,ML Engineer,140000,142341,Lateral_Move,RD,Paris
200146,24/01/2012,,Research Scientist,,118440,Hire,RD,Paris
200146,05/07/2013,Research Scientist,Senior Engineer,118440,119779,Lateral_Move,RD,Paris
200147,09/09/2013,,Senior Engineer,,82560,Hire,RD,Paris
200147,19/10/2014,Senior Engineer,Data Scientist,82560,95319,Promotion,RD,Paris
200147,13/10/2016,Data Scientist,ML Engineer,95319,105376,Promotion,RD,Paris
200147,17/03/2019,ML Engineer,Research Scientist,105376,105764,Lateral_Move,RD,Paris
200148,21/04/2014,,ML Engineer,,110740,Hire,RD,Paris
200148,07/04/2016,ML Engineer,Research Scientist,110740,110729,Lateral_Move,RD,Paris
200149,27/11/2013,,Data Scientist,,123840,Hire,RD,Paris
200149,01/06/2015,Data Scientist,ML Engineer,123840,129236,Promotion,RD,Paris
200150,12/06/2014,,Data Scientist,,107800,Hire,RD,Paris
200150,24/02/2017,Data Scientist,Software Engineer,107800,108545,Lateral_Move,RD,Paris
200150,20/03/2018,Software Engineer,Research Scientist,108545,116335,Promotion,RD,Paris
200150,29/11/2019,Research Scientist,Senior Engineer,116335,119318,Lateral_Move,RD,Paris
200151,29/08/2014,,Software Engineer,,103880,Hire,RD,Paris
200151,07/05/2016,Software Engineer,Lead Engineer,103880,111085,Promotion,RD,Paris
200151,02/12/2017,Lead Engineer,ML Engineer,111085,117906,Promotion,RD,Paris
200152,04/08/2012,,Software Engineer,,106220,Hire,RD,Paris
200152,16/10/2015,Software Engineer,Lead Engineer,106220,118860,Promotion,RD,Paris
200152,09/04/2018,Lead Engineer,Data Scientist,118860,120098,Lateral_Move,RD,Paris
200152,18/10/2019,Data Scientist,Lead Engineer,120098,126470,Promotion,RD,Paris
200153,15/06/2014,,ML Engineer,,92120,Hire,RD,Paris
200153,15/12/2015,ML Engineer,Data Scientist,92120,92737,Lateral_Move,RD,Paris
200153,02/07/2017,Data Scientist,Software Engineer,92737,92505,Lateral_Move,RD,Paris
200154,29/10/2013,,Senior Engineer,,104640,Hire,RD,Paris
200154,05/08/2015,Senior Engineer,R&D Manager,104640,114063,Promotion,RD,Paris
200154,14/10/2016,R&D Manager,Lead Engineer,114063,127182,Promotion,RD,Paris
200154,04/02/2018,Lead Engineer,R&D Manager,127182,133773,Promotion,RD,Paris
200155,19/04/2015,,Research Scientist,,113000,Hire,RD,Paris
200155,17/06/2017,Research Scientist,Data Scientist,113000,115584,Lateral_Move,RD,Paris
200155,17/09/2019,Data Scientist,Software Engineer,115584,115378,Lateral_Move,RD,Paris
200156,04/01/2014,,Data Scientist,,136220,Hire,RD,Paris
200156,31/10/2015,Data Scientist,ML Engineer,136220,136624,Lateral_Move,RD,Paris
200157,08/07/2012,,Research Scientist,,114680,Hire,RD,Paris
200157,21/08/2015,Research Scientist,R&D Manager,114680,116360,Lateral_Move,RD,Paris
200157,21/02/2018,R&D Manager,Research Scientist,116360,130500,Promotion,RD,Paris
200157,06/10/2019,Research Scientist,Software Engineer,130500,132033,Lateral_Move,RD,Paris
200158,14/12/2014,,Lead Engineer,,73500,Hire,RD,Paris
200158,28/01/2016,Lead Engineer,Software Engineer,73500,75503,Lateral_Move,RD,Paris
200159,05/08/2014,,Senior Engineer,,129360,Hire,RD,Paris
200159,20/01/2017,Senior Engineer,Research Scientist,129360,136273,Promotion,RD,Paris
200159,24/10/2019,Research Scientist,ML Engineer,136273,137595,Lateral_Move,RD,Paris
200159,10/08/2022,ML Engineer,Software Engineer,137595,140000,Promotion,RD,Paris
200160,29/09/2013,,R&D Manager,,111360,Hire,RD,Paris
200160,22/01/2016,R&D Manager,Data Scientist,111360,110102,Demotion,RD,Paris
200160,02/10/2017,Data Scientist,R&D Manager,110102,118355,Promotion,RD,Paris
200160,22/12/2018,R&D Manager,Senior Engineer,118355,120417,Lateral_Move,RD,Paris
200161,15/04/2012,,Data Scientist,,84600,Hire,RD,Paris
200161,07/05/2014,Data Scientist,Software Engineer,84600,90926,Promotion,RD,Paris
200161,09/09/2016,Software Engineer,Research Scientist,90926,91074,Lateral_Move,RD,Paris
200161,24/11/2017,Research Scientist,Data Scientist,91074,91197,Lateral_Move,RD,Paris
200162,16/10/2012,,Research Scientist,,131600,Hire,RD,Paris
200162,22/11/2013,Research Scientist,Data Scientist,131600,137297,Promotion,RD,Paris
200162,18/11/2015,Data Scientist,ML Engineer,137297,137443,Lateral_Move,RD,Paris
200163,07/10/2013,,Lead Engineer,,88320,Hire,RD,Paris
200163,28/09/2015,Lead Engineer,ML Engineer,88320,89047,Lateral_Move,RD,Paris
200163,22/12/2016,ML Engineer,Software Engineer,89047,100706,Promotion,RD,Paris
200163,05/08/2018,Software Engineer,R&D Manager,100706,101591,Lateral_Move,RD,Paris
200164,06/03/2012,,Lead Engineer,,83660,Hire,RD,Paris
200164,23/02/2014,Lead Engineer,Senior Engineer,83660,86174,Lateral_Move,RD,Paris
200164,27/04/2016,Senior Engineer,Data Scientist,86174,87328,Lateral_Move,RD,Paris
200164,14/08/2017,Data Scientist,Lead Engineer,87328,94424,Promotion,RD,Paris
200165,30/11/2012,,Software Engineer,,124080,Hire,RD,Paris
200165,28/03/2015,Software Engineer,Senior Engineer,124080,124880,Lateral_Move,RD,Paris
200165,08/03/2017,Senior Engineer,ML Engineer,124880,126687,Lateral_Move,RD,Paris
200165,04/04/2018,ML Engineer,R&D Manager,126687,126190,Lateral_Move,RD,Paris
200166,27/01/2014,,Research Scientist,,104860,Hire,RD,Paris
200166,20/09/2015,Research Scientist,Data Scientist,104860,109181,Promotion,RD,Paris
200166,12/01/2017,Data Scientist,ML Engineer,109181,122921,Promotion,RD,Paris
200167,26/02/2015,,Senior Engineer,,85000,Hire,RD,Paris
200167,25/11/2016,Senior Engineer,Data Scientist,85000,98311,Promotion,RD,Paris
200167,15/03/2018,Data Scientist,Lead Engineer,98311,100319,Lateral_Move,RD,Paris
200168,16/03/2012,,Software Engineer,,72380,Hire,RD,Paris
200168,03/11/2013,Software Engineer,ML Engineer,72380,75102,Lateral_Move,RD,Paris
200168,21/05/2015,ML Engineer,Research Scientist,75102,84545,Promotion,RD,Paris
200169,30/01/2015,,Research Scientist,,102000,Hire,RD,Paris
200169,27/04/2016,Research Scientist,Data Scientist,102000,116576,Promotion,RD,Paris
200169,23/01/2018,Data Scientist,ML Engineer,116576,118012,Lateral_Move,RD,Paris
200170,07/08/2012,,Lead Engineer,,64859,Hire,RD,Paris
200170,01/07/2014,Lead Engineer,R&D Manager,64859,68509,Promotion,RD,Paris
200170,06/10/2016,R&D Manager,Software Engineer,68509,69955,Lateral_Move,RD,Paris
200170,27/12/2017,Software Engineer,Research Scientist,69955,71583,Lateral_Move,RD,Paris
200171,02/02/2012,,Senior Engineer,,79900,Hire,RD,Paris
200171,22/10/2013,Senior Engineer,Lead Engineer,79900,81050,Lateral_Move,RD,Paris
200171,19/08/2015,Lead Engineer,Research Scientist,81050,83767,Lateral_Move,RD,Paris
200171,22/06/2017,Research Scientist,ML Engineer,83767,84411,Lateral_Move,RD,Paris
200172,05/03/2014,,Research Scientist,,97020,Hire,RD,Paris
200172,25/12/2015,Research Scientist,R&D Manager,97020,106671,Promotion,RD,Paris
200172,03/04/2017,R&D Manager,Software Engineer,106671,111279,Promotion,RD,Paris
200172,13/11/2018,Software Engineer,ML Engineer,111279,111879,Lateral_Move,RD,Paris
200173,24/02/2013,,Research Scientist,,121920,Hire,RD,Paris
200173,01/04/2016,Research Scientist,Lead Engineer,121920,135153,Promotion,RD,Paris
200173,23/06/2018,Lead Engineer,Research Scientist,135153,137305,Lateral_Move,RD,Paris
200173,07/11/2020,Research Scientist,Data Scientist,137305,134880,Demotion,RD,Paris
200174,12/06/2015,,ML Engineer,,102000,Hire,RD,Paris
200175,21/01/2013,,R&D Manager,,82560,Hire,RD,Paris
200175,03/10/2014,R&D Manager,Software Engineer,82560,89799,Promotion,RD,Paris
200175,02/09/2017,Software Engineer,Data Scientist,89799,91528,Lateral_Move,RD,Paris
200175,22/04/2019,Data Scientist,Senior Engineer,91528,91245,Lateral_Move,RD,Paris
200176,04/09/2013,,Data Scientist,,68160,Hire,RD,Paris
200176,19/12/2015,Data Scientist,Senior Engineer,68160,65000,Demotion,RD,Paris
200176,21/05/2018,Senior Engineer,Software Engineer,65000,66626,Lateral_Move,RD,Paris
200176,22/02/2020,Software Engineer,Research Scientist,66626,71054,Promotion,RD,Paris
200177,27/10/2014,,Software Engineer,,97020,Hire,RD,Paris
200177,03/11/2016,Software Engineer,ML Engineer,97020,96529,Lateral_Move,RD,Paris
200177,01/02/2019,ML Engineer,Research Scientist,96529,110893,Promotion,RD,Paris
200178,20/10/2012,,Data Scientist,,78020,Hire,RD,Paris
200178,13/01/2014,Data Scientist,ML Engineer,78020,83502,Promotion,RD,Paris
200178,04/11/2016,ML Engineer,Data Scientist,83502,91397,Promotion,RD,Paris
200178,10/04/2018,Data Scientist,ML Engineer,91397,91948,Lateral_Move,RD,Paris
200179,21/06/2013,,Data Scientist,,120960,Hire,RD,Paris
200179,12/04/2016,Data Scientist,Software Engineer,120960,132710,Promotion,RD,Paris
200179,24/03/2018,Software Engineer,Research Scientist,132710,134146,Lateral_Move,RD,Paris
200179,24/02/2020,Research Scientist,Lead Engineer,134146,134056,Lateral_Move,RD,Paris
200180,16/04/2012,,R&D Manager,,69560,Hire,RD,Paris
200180,11/08/2013,R&D Manager,Senior Engineer,69560,71894,Lateral_Move,RD,Paris
200180,04/12/2014,Senior Engineer,Data Scientist,71894,72500,Lateral_Move,RD,Paris
200180,30/08/2016,Data Scientist,Software Engineer,72500,69211,Demotion,RD,Paris
200181,01/04/2015,,Data Scientist,,93000,Hire,RD,Paris
200181,23/05/2016,Data Scientist,ML Engineer,93000,94828,Lateral_Move,RD,Paris
200182,03/04/2014,,R&D Manager,,137200,Hire,RD,Paris
200182,12/10/2016,R&D Manager,Research Scientist,137200,140000,Promotion,RD,Paris
200182,16/12/2017,Research Scientist,ML Engineer,140000,140000,Promotion,RD,Paris
200182,10/01/2019,ML Engineer,Data Scientist,140000,138448,Demotion,RD,Paris
200183,14/05/2013,,Research Scientist,,88320,Hire,RD,Paris
200183,08/12/2014,Research Scientist,Software Engineer,88320,90833,Lateral_Move,RD,Paris
200183,23/05/2016,Software Engineer,Lead Engineer,90833,87823,Demotion,RD,Paris
200183,14/05/2018,Lead Engineer,ML Engineer,87823,90135,Lateral_Move,RD,Paris
200184,16/01/2014,,ML Engineer,,104860,Hire,RD,Paris
200184,14/05/2016,ML Engineer,Senior Engineer,104860,109183,Promotion,RD,Paris
200184,27/03/2018,Senior Engineer,Data Scientist,109183,112035,Lateral_Move,RD,Paris
200184,27/11/2019,Data Scientist,ML Engineer,112035,122456,Promotion,RD,Paris
200185,30/10/2014,,Senior Engineer,,89180,Hire,RD,Paris
200185,24/03/2016,Senior Engineer,ML Engineer,89180,91330,Lateral_Move,RD,Paris
200186,17/12/2014,,R&D Manager,,83300,Hire,RD,Paris
200186,17/06/2017,R&D Manager,Lead Engineer,83300,83238,Lateral_Move,RD,Paris
200186,18/09/2019,Lead Engineer,Software Engineer,83238,83060,Lateral_Move,RD,Paris
200186,09/04/2021,Software Engineer,Data Scientist,83060,83825,Lateral_Move,RD,Paris
200187,08/05/2015,,Lead Engineer,,72000,Hire,RD,Paris
200187,29/04/2017,Lead Engineer,Software Engineer,72000,78283,Promotion,RD,Paris
200187,18/01/2019,Software Engineer,Lead Engineer,78283,79406,Lateral_Move,RD,Paris
200187,12/02/2021,Lead Engineer,Software Engineer,79406,92908,Promotion,RD,Paris
200188,21/03/2014,,Data Scientist,,93100,Hire,RD,Paris
200188,06/04/2015,Data Scientist,Software Engineer,93100,97232,Promotion,RD,Paris
200188,01/05/2017,Software Engineer,Senior Engineer,97232,101199,Promotion,RD,Paris
