employee_id,employee_department,training_name,training_duration_days,training_cost_eur,start_date,completion_date,completion_status,site
EMP_200127,R&D,Cloud Architecture AWS,4,2215,2015-05-22,2015-05-29,Completed,Paris
EMP_200129,R&D,Machine Learning,5,2509,2017-10-29,2017-11-08,Completed,Paris
EMP_200129,R&D,Deep Learning,7,3453,2019-02-20,,Cancelled,Paris
EMP_200129,R&D,Machine Learning,5,2984,2024-03-14,2024-03-24,Completed,Paris
EMP_200130,R&D,Deep Learning,7,2945,2015-07-24,2015-08-03,Completed,Paris
EMP_200130,R&D,Machine Learning,5,3016,2017-06-07,2017-06-14,Completed,Paris
EMP_200130,R&D,Machine Learning,5,2841,2018-01-15,2018-01-20,Completed,Paris
EMP_200130,R&D,Deep Learning,7,3097,2022-05-21,2022-05-28,Completed,Paris
EMP_200130,R&D,Python Advanced,6,1913,2025-09-25,2025-10-03,Completed,Paris
EMP_200131,R&D,Machine Learning,5,3125,2015-08-24,,Cancelled,Paris
EMP_200131,R&D,Deep Learning,7,2743,2016-10-15,2016-10-25,Completed,Paris
EMP_200131,R&D,Data Engineering,5,2592,2018-09-26,2018-10-04,Completed,Paris
EMP_200131,R&D,Python Advanced,6,1945,2019-08-04,,Cancelled,Paris
EMP_200132,R&D,Agile Scrum,2,813,2017-10-06,2017-10-12,Completed,Paris
EMP_200132,R&D,Data Engineering,5,2522,2021-05-29,,InProgress,Paris
EMP_200132,R&D,Agile Scrum,2,806,2023-02-03,2023-02-06,Completed,Paris
EMP_200132,R&D,Agile Scrum,2,866,2024-04-01,,InProgress,Paris
EMP_200133,R&D,Machine Learning,5,2892,2015-10-15,,InProgress,Paris
EMP_200133,R&D,Data Engineering,5,2059,2017-05-07,,Cancelled,Paris
EMP_200134,R&D,Cloud Architecture AWS,4,2825,2015-02-23,2015-03-02,Completed,Paris
EMP_200134,R&D,Deep Learning,7,3428,2016-07-06,2016-07-18,Completed,Paris
EMP_200134,R&D,Deep Learning,7,2971,2018-11-27,2018-12-06,Completed,Paris
EMP_200134,R&D,Data Engineering,5,2229,2019-07-01,,InProgress,Paris
EMP_200135,R&D,Cloud Architecture AWS,4,2462,2015-02-03,2015-02-12,Completed,Paris
EMP_200135,R&D,Agile Scrum,2,909,2017-06-14,2017-06-20,Completed,Paris
EMP_200135,R&D,Deep Learning,7,3672,2018-07-02,2018-07-14,Completed,Paris
EMP_200135,R&D,Data Engineering,5,2422,2025-07-22,2025-07-27,Completed,Paris
EMP_200136,R&D,Agile Scrum,2,790,2017-07-15,2017-07-19,Completed,Paris
EMP_200136,R&D,Cloud Architecture AWS,4,2176,2020-05-31,2020-06-07,Completed,Paris
EMP_200137,R&D,Cloud Architecture AWS,4,2539,2015-05-15,2015-05-22,Completed,Paris
EMP_200137,R&D,Data Engineering,5,2757,2023-12-15,2023-12-21,Completed,Paris
EMP_200138,R&D,Agile Scrum,2,738,2023-03-22,2023-03-29,Completed,Paris
EMP_200138,R&D,Agile Scrum,2,844,2025-02-03,2025-02-06,Completed,Paris
EMP_200139,R&D,Data Engineering,5,2242,2015-12-25,2016-01-02,Completed,Paris
EMP_200139,R&D,Data Engineering,5,2064,2016-11-24,,InProgress,Paris
EMP_200139,R&D,Python Advanced,6,2428,2018-12-19,2018-12-30,Completed,Paris
EMP_200139,R&D,Python Advanced,6,2048,2019-04-24,2019-05-01,Completed,Paris
EMP_200139,R&D,Agile Scrum,2,701,2023-03-15,,InProgress,Paris
EMP_200139,R&D,Agile Scrum,2,786,2025-09-19,2025-09-26,Completed,Paris
EMP_200140,R&D,Data Engineering,5,2081,2017-10-08,2017-10-18,Completed,Paris
EMP_200140,R&D,Agile Scrum,2,747,2018-07-27,2018-08-03,Completed,Paris
EMP_200140,R&D,Data Engineering,5,2142,2019-07-01,2019-07-07,Completed,Paris
EMP_200140,R&D,Python Advanced,6,2038,2022-07-17,2022-07-25,Completed,Paris
EMP_200140,R&D,Data Engineering,5,2720,2024-10-13,2024-10-20,Completed,Paris
EMP_200140,R&D,Machine Learning,5,3083,2025-11-08,2025-11-17,Completed,Paris
EMP_200141,R&D,Cloud Architecture AWS,4,2422,2015-10-12,2015-10-18,Completed,Paris
EMP_200141,R&D,Data Engineering,5,2398,2018-05-04,2018-05-14,Completed,Paris
EMP_200142,R&D,Machine Learning,5,2814,2018-01-24,,Cancelled,Paris
EMP_200143,R&D,Data Engineering,5,2340,2017-06-20,2017-06-26,Completed,Paris
EMP_200143,R&D,Cloud Architecture AWS,4,2753,2018-06-01,,InProgress,Paris
EMP_200143,R&D,Python Advanced,6,2474,2023-01-01,,Cancelled,Paris
EMP_200143,R&D,Cloud Architecture AWS,4,2726,2025-06-04,2025-06-08,Completed,Paris
EMP_200144,R&D,Data Engineering,5,2391,2019-07-17,2019-07-24,Completed,Paris
EMP_200144,R&D,Cloud Architecture AWS,4,2349,2024-08-22,2024-08-26,Completed,Paris
EMP_200144,R&D,Agile Scrum,2,897,2025-05-10,,InProgress,Paris
EMP_200145,R&D,Agile Scrum,2,714,2016-03-19,2016-03-24,Completed,Paris
EMP_200145,R&D,Machine Learning,5,2690,2017-01-23,,InProgress,Paris
EMP_200145,R&D,Python Advanced,6,1928,2019-08-21,2019-08-29,Completed,Paris
EMP_200145,R&D,Python Advanced,6,2468,2023-10-09,2023-10-19,Completed,Paris
EMP_200147,R&D,Machine Learning,5,2514,2016-01-23,2016-01-29,Completed,Paris
EMP_200147,R&D,Python Advanced,6,1896,2019-12-07,2019-12-15,Completed,Paris
EMP_200147,R&D,Data Engineering,5,2633,2021-05-30,2021-06-09,Completed,Paris
EMP_200147,R&D,Agile Scrum,2,795,2023-09-29,2023-10-06,Completed,Paris
EMP_200147,R&D,Cloud Architecture AWS,4,2807,2024-05-29,,Cancelled,Paris
EMP_200148,R&D,Deep Learning,7,3270,2016-08-23,2016-09-03,Completed,Paris
EMP_200149,R&D,Data Engineering,5,2234,2016-07-02,2016-07-10,Completed,Paris
EMP_200149,R&D,Agile Scrum,2,781,2017-02-25,2017-02-27,Completed,Paris
EMP_200150,R&D,Agile Scrum,2,785,2016-12-22,2016-12-24,Completed,Paris
EMP_200150,R&D,Python Advanced,6,1889,2018-10-27,,Cancelled,Paris
EMP_200150,R&D,Machine Learning,5,2430,2019-10-18,2019-10-25,Completed,Paris
EMP_200150,R&D,Data Engineering,5,2191,2024-12-05,,Cancelled,Paris
EMP_200150,R&D,Data Engineering,5,2249,2025-10-01,,Cancelled,Paris
EMP_200151,R&D,Agile Scrum,2,779,2018-01-11,2018-01-18,Completed,Paris
EMP_200151,R&D,Deep Learning,7,3405,2019-08-03,2019-08-15,Completed,Paris
EMP_200152,R&D,Machine Learning,5,3065,2018-03-16,,InProgress,Paris
EMP_200152,R&D,Data Engineering,5,2077,2022-02-12,2022-02-21,Completed,Paris
EMP_200152,R&D,Agile Scrum,2,893,2023-02-13,2023-02-19,Completed,Paris
EMP_200153,R&D,Python Advanced,6,1947,2015-03-06,2015-03-12,Completed,Paris
EMP_200154,R&D,Cloud Architecture AWS,4,2673,2025-12-10,2025-12-19,Completed,Paris
EMP_200155,R&D,Machine Learning,5,2689,2016-12-12,2016-12-21,Completed,Paris
EMP_200155,R&D,Deep Learning,7,3257,2020-10-19,2020-10-27,Completed,Paris
EMP_200155,R&D,Machine Learning,5,2450,2022-02-19,2022-03-01,Completed,Paris
EMP_200156,R&D,Agile Scrum,2,774,2017-11-14,2017-11-17,Completed,Paris
EMP_200157,R&D,Python Advanced,6,2517,2016-01-14,2016-01-23,Completed,Paris
EMP_200157,R&D,Agile Scrum,2,758,2017-06-19,2017-06-21,Completed,Paris
EMP_200157,R&D,Data Engineering,5,2482,2021-01-11,,Cancelled,Paris
EMP_200157,R&D,Python Advanced,6,2449,2023-07-04,,InProgress,Paris
EMP_200158,R&D,Agile Scrum,2,878,2016-11-18,,InProgress,Paris
EMP_200159,R&D,Deep Learning,7,2794,2015-06-24,,InProgress,Paris
EMP_200159,R&D,Deep Learning,7,3444,2019-09-17,2019-09-24,Completed,Paris
EMP_200159,R&D,Cloud Architecture AWS,4,2634,2023-05-28,2023-06-03,Completed,Paris
EMP_200160,R&D,Data Engineering,5,2318,2016-01-09,2016-01-17,Completed,Paris
EMP_200160,R&D,Machine Learning,5,2398,2018-08-02,2018-08-10,Completed,Paris
EMP_200160,R&D,Data Engineering,5,2662,2020-01-03,2020-01-13,Completed,Paris
EMP_200160,R&D,Python Advanced,6,2007,2021-03-07,,Cancelled,Paris
EMP_200160,R&D,Agile Scrum,2,740,2022-01-28,2022-01-31,Completed,Paris
EMP_200161,R&D,Machine Learning,5,2733,2015-03-12,2015-03-20,Completed,Paris
EMP_200161,R&D,Data Engineering,5,2148,2016-09-29,2016-10-04,Completed,Paris
EMP_200161,R&D,Agile Scrum,2,902,2017-09-18,2017-09-25,Completed,Paris
EMP_200161,R&D,Python Advanced,6,2182,2018-01-29,2018-02-04,Completed,Paris
EMP_200161,R&D,Cloud Architecture AWS,4,2484,2019-03-03,,InProgress,Paris
EMP_200162,R&D,Python Advanced,6,1912,2015-04-20,2015-04-28,Completed,Paris
EMP_200162,R&D,Data Engineering,5,2393,2016-07-08,2016-07-15,Completed,Paris
EMP_200162,R&D,Agile Scrum,2,858,2017-10-01,,Cancelled,Paris
EMP_200162,R&D,Agile Scrum,2,842,2019-06-01,2019-06-03,Completed,Paris
EMP_200163,R&D,Agile Scrum,2,739,2018-01-11,2018-01-15,Completed,Paris
EMP_200163,R&D,Cloud Architecture AWS,4,2447,2019-10-25,2019-11-01,Completed,Paris
EMP_200163,R&D,Machine Learning,5,2854,2022-08-22,2022-08-27,Completed,Paris
EMP_200164,R&D,Python Advanced,6,2346,2019-07-13,2019-07-20,Completed,Paris
EMP_200164,R&D,Agile Scrum,2,784,2020-08-17,,Cancelled,Paris
EMP_200165,R&D,Deep Learning,7,2996,2017-12-09,2017-12-17,Completed,Paris
EMP_200165,R&D,Data Engineering,5,2666,2019-07-12,,InProgress,Paris
EMP_200165,R&D,Machine Learning,5,3168,2025-08-16,2025-08-26,Completed,Paris
EMP_200166,R&D,Data Engineering,5,2415,2015-01-11,2015-01-20,Completed,Paris
EMP_200166,R&D,Cloud Architecture AWS,4,2279,2016-03-31,2016-04-04,Completed,Paris
EMP_200166,R&D,Cloud Architecture AWS,4,2366,2017-05-28,,InProgress,Paris
EMP_200167,R&D,Cloud Architecture AWS,4,2863,2017-09-13,2017-09-18,Completed,Paris
EMP_200167,R&D,Cloud Architecture AWS,4,2546,2019-05-11,2019-05-15,Completed,Paris
EMP_200168,R&D,Python Advanced,6,2353,2015-09-04,2015-09-15,Completed,Paris
EMP_200169,R&D,Python Advanced,6,2062,2015-12-20,2015-12-27,Completed,Paris
EMP_200169,R&D,Machine Learning,5,2713,2017-01-29,,InProgress,Paris
EMP_200169,R&D,Python Advanced,6,2286,2018-05-31,2018-06-08,Completed,Paris
EMP_200170,R&D,Data Engineering,5,2328,2016-05-25,2016-06-01,Completed,Paris
EMP_200170,R&D,Agile Scrum,2,795,2018-09-08,,InProgress,Paris
EMP_200170,R&D,Data Engineering,5,2729,2022-04-02,2022-04-07,Completed,Paris
EMP_200172,R&D,Python Advanced,6,1982,2019-06-25,2019-07-01,Completed,Paris
EMP_200172,R&D,Data Engineering,5,2678,2021-08-01,2021-08-10,Completed,Paris
EMP_200173,R&D,Deep Learning,7,3569,2017-02-20,2017-02-27,Completed,Paris
EMP_200173,R&D,Data Engineering,5,2047,2025-03-01,,InProgress,Paris
EMP_200175,R&D,Agile Scrum,2,725,2016-04-11,,Cancelled,Paris
EMP_200175,R&D,Machine Learning,5,3099,2019-11-26,2019-12-03,Completed,Paris
EMP_200175,R&D,Python Advanced,6,2237,2021-04-15,,InProgress,Paris
EMP_200175,R&D,Data Engineering,5,2484,2023-11-18,2023-11-23,Completed,Paris
EMP_200175,R&D,Machine Learning,5,2759,2024-12-28,2025-01-04,Completed,Paris
EMP_200176,R&D,Deep Learning,7,3444,2015-01-30,2015-02-09,Completed,Paris
EMP_200176,R&D,Cloud Architecture AWS,4,2679,2016-04-16,2016-04-21,Completed,Paris
EMP_200176,R&D,Machine Learning,5,2882,2019-12-12,2019-12-18,Completed,Paris
EMP_200176,R&D,Python Advanced,6,2008,2020-01-05,,InProgress,Paris
EMP_200176,R&D,Deep Learning,7,3064,2021-05-07,2021-05-19,Completed,Paris
EMP_200176,R&D,Data Engineering,5,2464,2022-12-22,2022-12-31,Completed,Paris
EMP_200177,R&D,Cloud Architecture AWS,4,2366,2015-04-26,2015-04-30,Completed,Paris
EMP_200177,R&D,Data Engineering,5,2268,2017-02-09,2017-02-15,Completed,Paris
EMP_200178,R&D,Data Engineering,5,2214,2015-12-05,2015-12-11,Completed,Paris
EMP_200178,R&D,Data Engineering,5,2565,2016-02-10,,InProgress,Paris
EMP_200178,R&D,Python Advanced,6,1965,2024-02-24,2024-03-02,Completed,Paris
EMP_200178,R&D,Deep Learning,7,2834,2025-11-07,,Cancelled,Paris
EMP_200179,R&D,Python Advanced,6,2095,2016-06-06,2016-06-12,Completed,Paris
EMP_200179,R&D,Agile Scrum,2,774,2017-10-10,2017-10-15,Completed,Paris
EMP_200179,R&D,Cloud Architecture AWS,4,2628,2019-01-19,2019-01-27,Completed,Paris
EMP_200179,R&D,Machine Learning,5,3201,2023-10-13,2023-10-23,Completed,Paris
EMP_200180,R&D,Python Advanced,6,2252,2016-12-08,2016-12-19,Completed,Paris
EMP_200180,R&D,Deep Learning,7,3372,2019-03-06,,InProgress,Paris
EMP_200180,R&D,Machine Learning,5,2926,2020-04-30,,InProgress,Paris
EMP_200181,R&D,Data Engineering,5,2501,2018-12-22,2018-12-27,Completed,Paris
EMP_200181,R&D,Agile Scrum,2,787,2019-02-03,2019-02-06,Completed,Paris
EMP_200182,R&D,Cloud Architecture AWS,4,2796,2020-04-26,,Cancelled,Paris
EMP_200182,R&D,Deep Learning,7,3675,2021-01-30,,Cancelled,Paris
EMP_200182,R&D,Data Engineering,5,2383,2022-02-24,2022-03-05,Completed,Paris
EMP_200182,R&D,Python Advanced,6,1959,2023-12-21,2024-01-01,Completed,Paris
EMP_200182,R&D,Machine Learning,5,2624,2024-02-16,2024-02-25,Completed,Paris
EMP_200182,R&D,Python Advanced,6,2354,2025-11-06,2025-11-16,Completed,Paris
EMP_200183,R&D,Deep Learning,7,3203,2015-06-27,2015-07-08,Completed,Paris
EMP_200183,R&D,Deep Learning,7,2989,2017-11-10,2017-11-22,Completed,Paris
EMP_200183,R&D,Data Engineering,5,2352,2021-09-22,,InProgress,Paris
EMP_200184,R&D,Python Advanced,6,2078,2015-01-19,2015-01-30,Completed,Paris
EMP_200184,R&D,Python Advanced,6,1935,2016-05-15,2016-05-22,Completed,Paris
EMP_200184,R&D,Deep Learning,7,3106,2019-05-30,2019-06-11,Completed,Paris
EMP_200184,R&D,Machine Learning,5,2740,2024-11-09,2024-11-18,Completed,Paris
EMP_200184,R&D,Data Engineering,5,2249,2025-07-30,2025-08-09,Completed,Paris
EMP_200185,R&D,Machine Learning,5,2459,2016-08-26,2016-09-03,Completed,Paris
EMP_200186,R&D,Cloud Architecture AWS,4,2621,2018-03-07,2018-03-11,Completed,Paris
EMP_200186,R&D,Deep Learning,7,3154,2019-06-25,2019-07-05,Completed,Paris
EMP_200186,R&D,Python Advanced,6,2310,2022-09-04,2022-09-13,Completed,Paris
EMP_200186,R&D,Agile Scrum,2,687,2023-01-28,2023-01-31,Completed,Paris
EMP_200186,R&D,Cloud Architecture AWS,4,2314,2025-07-31,2025-08-05,Completed,Paris
EMP_200187,R&D,Deep Learning,7,3561,2015-11-02,2015-11-13,Completed,Paris
EMP_200187,R&D,Agile Scrum,2,809,2016-02-02,2016-02-08,Completed,Paris
EMP_200187,R&D,Python Advanced,6,2031,2019-05-25,2019-06-04,Completed,Paris
EMP_200188,R&D,Agile Scrum,2,781,2016-05-26,2016-05-30,Completed,Paris
EMP_200188,R&D,Cloud Architecture AWS,4,2125,2017-06-22,2017-06-28,Completed,Paris
EMP_200188,R&D,Machine Learning,5,3119,2018-12-19,2018-12-29,Completed,Paris
EMP_200188,R&D,Data Engineering,5,2471,2019-01-20,,Cancelled,Paris
EMP_200189,R&D,Data Engineering,5,2085,2015-11-28,2015-12-04,Completed,Paris
EMP_200189,R&D,Deep Learning,7,3446,2016-04-16,2016-04-27,Completed,Paris
EMP_200189,R&D,Data Engineering,5,2543,2017-05-16,2017-05-26,Completed,Paris
EMP_200190,R&D,Agile Scrum,2,726,2015-08-19,2015-08-25,Completed,Paris
EMP_200191,R&D,Data Engineering,5,2127,2016-10-05,2016-10-14,Completed,Paris
EMP_200191,R&D,Python Advanced,6,1926,2017-07-27,,InProgress,Paris
EMP_200192,R&D,Deep Learning,7,3476,2025-03-14,,Cancelled,Paris
EMP_200193,R&D,Data Engineering,5,2143,2017-01-20,,Cancelled,Paris
EMP_200194,R&D,Agile Scrum,2,764,2016-09-27,2016-10-02,Completed,Paris
EMP_200195,R&D,Data Engineering,5,2676,2015-04-30,2015-05-09,Completed,Paris
EMP_200195,R&D,Data Engineering,5,2461,2018-02-17,2018-02-27,Completed,Paris
EMP_200195,R&D,Agile Scrum,2,910,2019-08-05,2019-08-11,Completed,Paris
EMP_200195,R&D,Cloud Architecture AWS,4,2633,2021-02-22,2021-03-03,Completed,Paris
EMP_200195,R&D,Data Engineering,5,2101,2025-09-14,2025-09-24,Completed,Paris
EMP_200196,R&D,Python Advanced,6,2202,2016-12-28,2017-01-08,Completed,Paris
EMP_200196,R&D,Cloud Architecture AWS,4,2303,2019-07-17,2019-07-26,Completed,Paris
EMP_200196,R&D,Cloud Architecture AWS,4,2835,2023-05-05,2023-05-14,Completed,Paris
EMP_200196,R&D,Machine Learning,5,2693,2024-04-19,,InProgress,Paris
EMP_200196,R&D,Deep Learning,7,2872,2025-11-13,2025-11-23,Completed,Paris
EMP_200197,R&D,Cloud Architecture AWS,4,2474,2015-07-06,,InProgress,Paris
EMP_200197,R&D,Deep Learning,7,2851,2018-04-18,,InProgress,Paris
EMP_200198,R&D,Deep Learning,7,3544,2015-03-06,2015-03-17,Completed,Paris
EMP_200198,R&D,Agile Scrum,2,838,2018-12-09,2018-12-11,Completed,Paris
EMP_200198,R&D,Machine Learning,5,2446,2019-07-31,,InProgress,Paris
EMP_200198,R&D,Agile Scrum,2,770,2023-05-22,2023-05-24,Completed,Paris
EMP_200198,R&D,Cloud Architecture AWS,4,2766,2024-01-09,2024-01-15,Completed,Paris
EMP_200199,R&D,Agile Scrum,2,757,2015-12-07,2015-12-10,Completed,Paris
EMP_200199,R&D,Cloud Architecture AWS,4,2507,2016-12-13,2016-12-18,Completed,Paris
EMP_200199,R&D,Agile Scrum,2,787,2021-07-04,2021-07-07,Completed,Paris
EMP_200199,R&D,Machine Learning,5,3212,2023-04-18,2023-04-24,Completed,Paris
EMP_200199,R&D,Data Engineering,5,2619,2025-08-26,2025-08-31,Completed,Paris
EMP_200200,R&D,Data Engineering,5,2545,2016-10-25,,InProgress,Paris
EMP_200200,R&D,Python Advanced,6,2112,2017-10-25,2017-11-01,Completed,Paris
EMP_200200,R&D,Agile Scrum,2,798,2018-05-21,2018-05-26,Completed,Paris
EMP_200201,R&D,Deep Learning,7,3151,2016-08-12,2016-08-24,Completed,Paris
EMP_200202,R&D,Deep Learning,7,2854,2017-08-06,2017-08-16,Completed,Paris
EMP_200202,R&D,Data Engineering,5,2610,2018-03-03,2018-03-13,Completed,Paris
EMP_200202,R&D,Deep Learning,7,2783,2019-09-04,2019-09-15,Completed,Paris
EMP_200202,R&D,Machine Learning,5,2697,2021-05-31,2021-06-10,Completed,Paris
EMP_200202,R&D,Agile Scrum,2,844,2022-05-29,,InProgress,Paris
EMP_200202,R&D,Cloud Architecture AWS,4,2853,2025-03-26,2025-03-30,Completed,Paris
EMP_200203,R&D,Machine Learning,5,2785,2015-02-12,2015-02-22,Completed,Paris
EMP_200203,R&D,Agile Scrum,2,724,2016-09-12,2016-09-19,Completed,Paris
EMP_200203,R&D,Cloud Architecture AWS,4,2482,2024-08-19,2024-08-24,Completed,Paris
EMP_200204,R&D,Python Advanced,6,2069,2016-06-27,,InProgress,Paris
EMP_200204,R&D,Data Engineering,5,2343,2017-11-08,2017-11-16,Completed,Paris
EMP_200204,R&D,Deep Learning,7,3478,2019-10-28,,InProgress,Paris
EMP_200205,R&D,Machine Learning,5,2548,2017-07-18,,Cancelled,Paris
EMP_200205,R&D,Machine Learning,5,3071,2018-05-29,2018-06-06,Completed,Paris
EMP_200206,R&D,Cloud Architecture AWS,4,2220,2023-03-25,2023-03-31,Completed,Paris
EMP_200206,R&D,Python Advanced,6,2365,2024-04-03,2024-04-14,Completed,Paris
EMP_200206,R&D,Python Advanced,6,1890,2025-01-26,2025-02-03,Completed,Paris
EMP_200207,R&D,Python Advanced,6,2163,2017-07-29,2017-08-07,Completed,Paris
EMP_200207,R&D,Deep Learning,7,2958,2018-03-13,,InProgress,Paris
EMP_200207,R&D,Python Advanced,6,1985,2019-04-01,2019-04-08,Completed,Paris
EMP_200207,R&D,Data Engineering,5,2420,2022-07-24,2022-08-02,Completed,Paris
EMP_200207,R&D,Python Advanced,6,2455,2024-11-04,,Cancelled,Paris
EMP_200207,R&D,Cloud Architecture AWS,4,2728,2025-07-02,2025-07-08,Completed,Paris
EMP_200208,R&D,Agile Scrum,2,774,2015-02-21,2015-02-24,Completed,Paris
EMP_200208,R&D,Data Engineering,5,2548,2017-12-02,2017-12-07,Completed,Paris
EMP_200208,R&D,Deep Learning,7,3171,2024-11-15,2024-11-23,Completed,Paris
EMP_200208,R&D,Python Advanced,6,1981,2025-05-07,2025-05-13,Completed,Paris
EMP_200209,R&D,Data Engineering,5,2137,2015-09-14,2015-09-23,Completed,Paris
EMP_200209,R&D,Deep Learning,7,3217,2018-05-25,2018-06-06,Completed,Paris
EMP_200209,R&D,Python Advanced,6,2318,2019-02-23,2019-03-06,Completed,Paris
EMP_200209,R&D,Machine Learning,5,2497,2024-02-06,2024-02-13,Completed,Paris
EMP_200210,R&D,Deep Learning,7,2830,2015-03-12,2015-03-19,Completed,Paris
EMP_200211,R&D,Machine Learning,5,3079,2016-07-23,2016-07-28,Completed,Paris
EMP_200211,R&D,Data Engineering,5,2540,2017-08-01,2017-08-08,Completed,Paris
EMP_200211,R&D,Cloud Architecture AWS,4,2269,2018-07-21,2018-07-29,Completed,Paris
EMP_200212,R&D,Deep Learning,7,3589,2015-02-21,2015-03-02,Completed,Paris
EMP_200212,R&D,Cloud Architecture AWS,4,2365,2016-09-23,2016-09-28,Completed,Paris
EMP_200212,R&D,Data Engineering,5,2157,2020-06-28,2020-07-08,Completed,Paris
EMP_200213,R&D,Data Engineering,5,2512,2017-10-02,2017-10-09,Completed,Paris
EMP_200213,R&D,Agile Scrum,2,803,2018-02-20,2018-02-25,Completed,Paris
EMP_200213,R&D,Cloud Architecture AWS,4,2296,2023-07-04,2023-07-12,Completed,Paris
EMP_200215,R&D,Data Engineering,5,2717,2016-09-03,2016-09-10,Completed,Paris
EMP_200215,R&D,Machine Learning,5,2949,2017-03-04,,InProgress,Paris
EMP_200215,R&D,Deep Learning,7,3177,2022-10-14,2022-10-23,Completed,Paris
EMP_200216,R&D,Data Engineering,5,2091,2017-06-26,2017-07-01,Completed,Paris
EMP_200216,R&D,Data Engineering,5,2551,2018-11-14,2018-11-19,Completed,Paris
EMP_200216,R&D,Machine Learning,5,3064,2022-01-15,2022-01-21,Completed,Paris
EMP_200216,R&D,Data Engineering,5,2323,2023-09-07,2023-09-15,Completed,Paris
EMP_200216,R&D,Cloud Architecture AWS,4,2465,2024-12-27,2025-01-05,Completed,Paris
EMP_200217,R&D,Python Advanced,6,2103,2016-05-26,2016-06-02,Completed,Paris
EMP_200217,R&D,Agile Scrum,2,778,2017-11-21,2017-11-28,Completed,Paris
EMP_200217,R&D,Machine Learning,5,2870,2018-01-12,2018-01-17,Completed,Paris
EMP_200218,R&D,Cloud Architecture AWS,4,2139,2015-07-19,2015-07-24,Completed,Paris
EMP_200218,R&D,Python Advanced,6,1895,2016-02-18,2016-02-29,Completed,Paris
EMP_200218,R&D,Cloud Architecture AWS,4,2779,2018-03-16,2018-03-24,Completed,Paris
EMP_200218,R&D,Deep Learning,7,3209,2022-11-20,,Cancelled,Paris
EMP_200218,R&D,Cloud Architecture AWS,4,2736,2024-01-30,2024-02-05,Completed,Paris
EMP_200218,R&D,Data Engineering,5,2320,2025-07-09,2025-07-17,Completed,Paris
EMP_200219,R&D,Data Engineering,5,2461,2015-06-23,,Cancelled,Paris
EMP_200220,R&D,Python Advanced,6,2212,2016-08-24,2016-08-31,Completed,Paris
EMP_200220,R&D,Python Advanced,6,1981,2018-07-16,2018-07-23,Completed,Paris
EMP_200221,R&D,Agile Scrum,2,848,2019-12-02,2019-12-07,Completed,Paris
EMP_200221,R&D,Data Engineering,5,2376,2022-09-07,,Cancelled,Paris
EMP_200221,R&D,Agile Scrum,2,710,2023-12-16,2023-12-22,Completed,Paris
EMP_200222,R&D,Agile Scrum,2,814,2015-01-04,2015-01-07,Completed,Paris
EMP_200223,R&D,Machine Learning,5,2825,2018-02-06,2018-02-14,Completed,Paris
EMP_200224,R&D,Python Advanced,6,2037,2015-07-13,2015-07-24,Completed,Paris
EMP_200224,R&D,Data Engineering,5,2112,2023-03-27,2023-04-05,Completed,Paris
EMP_200224,R&D,Python Advanced,6,1992,2024-04-10,2024-04-21,Completed,Paris
EMP_200225,R&D,Agile Scrum,2,878,2016-04-21,,InProgress,Paris
EMP_200225,R&D,Deep Learning,7,3384,2020-08-06,,Cancelled,Paris
EMP_200226,R&D,Deep Learning,7,3176,2015-12-25,2016-01-05,Completed,Paris
EMP_200226,R&D,Agile Scrum,2,777,2019-07-03,,Cancelled,Paris
EMP_200226,R&D,Data Engineering,5,2112,2021-08-01,2021-08-06,Completed,Paris
EMP_200227,R&D,Machine Learning,5,3106,2015-02-11,,InProgress,Paris
EMP_200227,R&D,Python Advanced,6,2067,2016-12-27,2017-01-04,Completed,Paris
EMP_200228,R&D,Deep Learning,7,2907,2016-01-17,,InProgress,Paris
EMP_200228,R&D,Cloud Architecture AWS,4,2219,2018-09-22,2018-09-30,Completed,Paris
EMP_200228,R&D,Deep Learning,7,3485,2019-11-03,2019-11-13,Completed,Paris
EMP_200228,R&D,Agile Scrum,2,710,2020-03-24,,Cancelled,Paris
